"ko_id"	"SampleID"	"summedLFQ"	"corral"	"Tto"	"sex"
"K00104"	"X966"	53233.5606358228	"C10"	"stress"	"F"
"K00104"	"X967"	36070.8309110399	"C10"	"stress"	"F"
"K00104"	"X968"	37659.7563555385	"C10"	"stress"	"F"
"K00104"	"X969"	47651.5499097701	"C10"	"stress"	"M"
"K00104"	"X970"	38378.0039423354	"C9"	"control"	"F"
"K00104"	"X971"	64766.6526319471	"C9"	"control"	"M"
"K00104"	"X972"	0	"C9"	"control"	"F"
"K00104"	"X973"	56914.69432476	"C9"	"control"	"F"
"K00104"	"X974"	26062.1276049953	"C9"	"control"	"F"
"K00104"	"X975"	43546.6329271183	"C9"	"control"	"M"
"K00104"	"X976"	0	"C9"	"control"	"M"
"K00104"	"X978"	89015.4812806011	"C8"	"stress"	"M"
"K00104"	"X979"	87140.7755774536	"C8"	"stress"	"M"
"K00104"	"X980"	137196.450971745	"C8"	"stress"	"F"
"K00104"	"X981"	172994.630855424	"C8"	"stress"	"M"
"K00104"	"X982"	169546.411550735	"C8"	"stress"	"F"
"K00104"	"X983"	184195.35458465	"C8"	"stress"	"M"
"K00104"	"X984"	183795.442849733	"C8"	"stress"	"F"
"K00104"	"X985"	147334.31419747	"C8"	"stress"	"F"
"K00104"	"X986"	185931.501879942	"C7"	"control"	"F"
"K00104"	"X987"	158853.784492747	"C7"	"control"	"F"
"K00104"	"X988"	0	"C7"	"control"	"F"
"K00104"	"X989"	97974.9192659209	"C7"	"control"	"M"
"K00104"	"X990"	103596.924105714	"C7"	"control"	"F"
"K00104"	"X991"	0	"C7"	"control"	"M"
"K00104"	"X992"	103224.099216125	"C7"	"control"	"M"
"K00104"	"X993"	71345.3553188933	"C7"	"control"	"M"
"K00111"	"X932"	206523.816562502	"C6"	"stress"	"F"
"K00111"	"X933"	195383.396702847	"C6"	"stress"	"M"
"K00111"	"X934"	414288.384400402	"C6"	"stress"	"F"
"K00111"	"X935"	407164.196524331	"C6"	"stress"	"M"
"K00111"	"X937"	193856.775787162	"C6"	"stress"	"M"
"K00111"	"X938"	48860.4906199398	"C6"	"stress"	"F"
"K00111"	"X939"	84341.46986763	"C6"	"stress"	"M"
"K00111"	"X940"	276852.804565306	"C5"	"control"	"M"
"K00111"	"X941"	177540.353963635	"C5"	"control"	"F"
"K00111"	"X942"	187437.518951621	"C5"	"control"	"F"
"K00111"	"X943"	450868.987300011	"C5"	"control"	"F"
"K00111"	"X944"	166874.911379281	"C5"	"control"	"M"
"K00111"	"X945"	0	"C5"	"control"	"M"
"K00111"	"X946"	42111.9567268397	"C5"	"control"	"F"
"K00111"	"X947"	479745.849356632	"C5"	"control"	"M"
"K00111"	"X948"	151456.880315343	"C4"	"stress"	"M"
"K00111"	"X949"	233729.385214053	"C4"	"stress"	"F"
"K00111"	"X950"	317811.701008775	"C4"	"stress"	"M"
"K00111"	"X951"	170254.415303117	"C4"	"stress"	"F"
"K00111"	"X952"	260683.888349096	"C4"	"stress"	"M"
"K00111"	"X953"	151545.010270732	"C4"	"stress"	"M"
"K00111"	"X954"	0	"C4"	"stress"	"F"
"K00111"	"X955"	259718.885043593	"C3"	"control"	"M"
"K00111"	"X956"	237796.725277532	"C3"	"control"	"F"
"K00111"	"X957"	167500.461156642	"C3"	"control"	"F"
"K00111"	"X958"	77679.8400277234	"C3"	"control"	"F"
"K00111"	"X959"	214103.007499906	"C3"	"control"	"M"
"K00111"	"X960"	145110.981902753	"C3"	"control"	"M"
"K00111"	"X961"	166216.170962002	"C3"	"control"	"M"
"K00111"	"X962"	46631.9858795823	"C3"	"control"	"F"
"K00111"	"X963"	345075.883453308	"C10"	"stress"	"M"
"K00111"	"X964"	246349.673601515	"C10"	"stress"	"M"
"K00111"	"X965"	62736.1338470101	"C10"	"stress"	"F"
"K00111"	"X966"	215046.511961536	"C10"	"stress"	"F"
"K00111"	"X967"	58610.5108523861	"C10"	"stress"	"F"
"K00111"	"X968"	36481.650598087	"C10"	"stress"	"F"
"K00111"	"X969"	210398.120873586	"C10"	"stress"	"M"
"K00111"	"X970"	93661.4826546111	"C9"	"control"	"F"
"K00111"	"X971"	220264.859446184	"C9"	"control"	"M"
"K00111"	"X972"	116289.836446173	"C9"	"control"	"F"
"K00111"	"X973"	0	"C9"	"control"	"F"
"K00111"	"X974"	40280.776626259	"C9"	"control"	"F"
"K00111"	"X975"	153088.117233162	"C9"	"control"	"M"
"K00111"	"X976"	46504.5122311211	"C9"	"control"	"M"
"K00111"	"X978"	261558.975018876	"C8"	"stress"	"M"
"K00111"	"X979"	108196.679395093	"C8"	"stress"	"M"
"K00111"	"X980"	93973.7962831069	"C8"	"stress"	"F"
"K00111"	"X981"	347839.673139185	"C8"	"stress"	"M"
"K00111"	"X982"	260004.177719602	"C8"	"stress"	"F"
"K00111"	"X983"	344309.735164415	"C8"	"stress"	"M"
"K00111"	"X984"	203685.683443235	"C8"	"stress"	"F"
"K00111"	"X985"	122075.10041164	"C8"	"stress"	"F"
"K00111"	"X986"	255593.015940495	"C7"	"control"	"F"
"K00111"	"X987"	429523.304455386	"C7"	"control"	"F"
"K00111"	"X988"	90496.7023697357	"C7"	"control"	"F"
"K00111"	"X989"	150123.184215519	"C7"	"control"	"M"
"K00111"	"X990"	103859.614347394	"C7"	"control"	"F"
"K00111"	"X991"	32136.1084707743	"C7"	"control"	"M"
"K00111"	"X992"	165712.89555485	"C7"	"control"	"M"
"K00111"	"X993"	209113.515826353	"C7"	"control"	"M"
"K00112"	"X932"	189330.602630914	"C6"	"stress"	"F"
"K00112"	"X933"	37501.8589816697	"C6"	"stress"	"M"
"K00112"	"X934"	220262.336423718	"C6"	"stress"	"F"
"K00112"	"X935"	112531.524541195	"C6"	"stress"	"M"
"K00112"	"X937"	178361.155283494	"C6"	"stress"	"M"
"K00112"	"X938"	87351.2812812636	"C6"	"stress"	"F"
"K00112"	"X939"	0	"C6"	"stress"	"M"
"K00112"	"X940"	27076.2981796712	"C5"	"control"	"M"
"K00112"	"X941"	147356.861752109	"C5"	"control"	"F"
"K00112"	"X942"	131323.018945635	"C5"	"control"	"F"
"K00112"	"X943"	67963.0446792094	"C5"	"control"	"F"
"K00112"	"X944"	43128.60811162	"C5"	"control"	"M"
"K00112"	"X945"	35155.1874457384	"C5"	"control"	"M"
"K00112"	"X946"	117497.137375521	"C5"	"control"	"F"
"K00112"	"X947"	72246.1572578974	"C5"	"control"	"M"
"K00112"	"X948"	51236.4218023812	"C4"	"stress"	"M"
"K00112"	"X949"	117756.206465678	"C4"	"stress"	"F"
"K00112"	"X950"	24399.1293155426	"C4"	"stress"	"M"
"K00112"	"X951"	44968.0463614582	"C4"	"stress"	"F"
"K00112"	"X952"	111506.881695324	"C4"	"stress"	"M"
"K00112"	"X953"	43360.9863694874	"C4"	"stress"	"M"
"K00112"	"X954"	0	"C4"	"stress"	"F"
"K00112"	"X955"	30964.7618377633	"C3"	"control"	"M"
"K00112"	"X956"	49182.6942232544	"C3"	"control"	"F"
"K00112"	"X957"	31440.306125808	"C3"	"control"	"F"
"K00112"	"X958"	0	"C3"	"control"	"F"
"K00112"	"X959"	0	"C3"	"control"	"M"
"K00112"	"X960"	27224.5435304402	"C3"	"control"	"M"
"K00112"	"X961"	28584.4752121433	"C3"	"control"	"M"
"K00112"	"X962"	0	"C3"	"control"	"F"
"K00112"	"X963"	94376.188826836	"C10"	"stress"	"M"
"K00112"	"X964"	61960.5334239462	"C10"	"stress"	"M"
"K00112"	"X965"	26977.1795797012	"C10"	"stress"	"F"
"K00112"	"X966"	16585.088681028	"C10"	"stress"	"F"
"K00112"	"X967"	28200.8883257895	"C10"	"stress"	"F"
"K00112"	"X968"	16743.4601556149	"C10"	"stress"	"F"
"K00112"	"X969"	0	"C10"	"stress"	"M"
"K00112"	"X970"	0	"C9"	"control"	"F"
"K00112"	"X971"	56293.5937608567	"C9"	"control"	"M"
"K00112"	"X972"	0	"C9"	"control"	"F"
"K00112"	"X973"	0	"C9"	"control"	"F"
"K00112"	"X974"	57286.8286023895	"C9"	"control"	"F"
"K00112"	"X975"	0	"C9"	"control"	"M"
"K00112"	"X976"	0	"C9"	"control"	"M"
"K00112"	"X978"	129350.624992935	"C8"	"stress"	"M"
"K00112"	"X979"	0	"C8"	"stress"	"M"
"K00112"	"X980"	0	"C8"	"stress"	"F"
"K00112"	"X981"	101799.047173808	"C8"	"stress"	"M"
"K00112"	"X982"	63842.101899255	"C8"	"stress"	"F"
"K00112"	"X983"	118741.922502213	"C8"	"stress"	"M"
"K00112"	"X984"	109955.416806051	"C8"	"stress"	"F"
"K00112"	"X985"	17934.599126177	"C8"	"stress"	"F"
"K00112"	"X986"	94631.015201124	"C7"	"control"	"F"
"K00112"	"X987"	53955.07757568	"C7"	"control"	"F"
"K00112"	"X988"	0	"C7"	"control"	"F"
"K00112"	"X989"	85358.8008762633	"C7"	"control"	"M"
"K00112"	"X990"	0	"C7"	"control"	"F"
"K00112"	"X991"	48819.7790862383	"C7"	"control"	"M"
"K00112"	"X992"	44699.5674818553	"C7"	"control"	"M"
"K00112"	"X993"	75376.621992585	"C7"	"control"	"M"
"K00113"	"X932"	240109.502916684	"C6"	"stress"	"F"
"K00113"	"X933"	183603.312195058	"C6"	"stress"	"M"
"K00113"	"X934"	206575.466971664	"C6"	"stress"	"F"
"K00113"	"X935"	131470.793890695	"C6"	"stress"	"M"
"K00113"	"X937"	171408.286600317	"C6"	"stress"	"M"
"K00113"	"X938"	95210.6623758035	"C6"	"stress"	"F"
"K00113"	"X939"	153277.276007535	"C6"	"stress"	"M"
"K00113"	"X940"	172807.823045433	"C5"	"control"	"M"
"K00113"	"X941"	98918.1998115863	"C5"	"control"	"F"
"K00113"	"X942"	116896.425692005	"C5"	"control"	"F"
"K00113"	"X943"	205862.506842705	"C5"	"control"	"F"
"K00113"	"X944"	143088.55604745	"C5"	"control"	"M"
"K00113"	"X945"	42118.6939521672	"C5"	"control"	"M"
"K00113"	"X946"	0	"C5"	"control"	"F"
"K00113"	"X947"	112566.86565012	"C5"	"control"	"M"
"K00113"	"X948"	171251.03388776	"C4"	"stress"	"M"
"K00113"	"X949"	227989.894614158	"C4"	"stress"	"F"
"K00113"	"X950"	141571.163417384	"C4"	"stress"	"M"
"K00113"	"X951"	152800.185969497	"C4"	"stress"	"F"
"K00113"	"X952"	162511.746846414	"C4"	"stress"	"M"
"K00113"	"X953"	134923.345595428	"C4"	"stress"	"M"
"K00113"	"X954"	69885.0936278639	"C4"	"stress"	"F"
"K00113"	"X955"	88998.5362545736	"C3"	"control"	"M"
"K00113"	"X956"	150621.569226355	"C3"	"control"	"F"
"K00113"	"X957"	83095.4356642737	"C3"	"control"	"F"
"K00113"	"X958"	28877.3130138285	"C3"	"control"	"F"
"K00113"	"X959"	115910.127081697	"C3"	"control"	"M"
"K00113"	"X960"	74323.0645754771	"C3"	"control"	"M"
"K00113"	"X961"	77548.1896089593	"C3"	"control"	"M"
"K00113"	"X962"	26534.5820527028	"C3"	"control"	"F"
"K00113"	"X963"	118310.502922866	"C10"	"stress"	"M"
"K00113"	"X964"	65728.8046867935	"C10"	"stress"	"M"
"K00113"	"X965"	72343.5220840042	"C10"	"stress"	"F"
"K00113"	"X966"	89081.0568084764	"C10"	"stress"	"F"
"K00113"	"X967"	92755.3259221303	"C10"	"stress"	"F"
"K00113"	"X968"	36783.081412294	"C10"	"stress"	"F"
"K00113"	"X969"	76563.9520295416	"C10"	"stress"	"M"
"K00113"	"X970"	72952.257037575	"C9"	"control"	"F"
"K00113"	"X971"	206504.091294788	"C9"	"control"	"M"
"K00113"	"X972"	33870.7292076104	"C9"	"control"	"F"
"K00113"	"X973"	0	"C9"	"control"	"F"
"K00113"	"X974"	88567.8775481357	"C9"	"control"	"F"
"K00113"	"X975"	44134.2252663928	"C9"	"control"	"M"
"K00113"	"X976"	0	"C9"	"control"	"M"
"K00113"	"X978"	127402.957493297	"C8"	"stress"	"M"
"K00113"	"X979"	94868.0179875223	"C8"	"stress"	"M"
"K00113"	"X980"	89410.7185508539	"C8"	"stress"	"F"
"K00113"	"X981"	94421.2571080691	"C8"	"stress"	"M"
"K00113"	"X982"	91527.6641651641	"C8"	"stress"	"F"
"K00113"	"X983"	198470.899272524	"C8"	"stress"	"M"
"K00113"	"X984"	121820.849995034	"C8"	"stress"	"F"
"K00113"	"X985"	42436.1696129184	"C8"	"stress"	"F"
"K00113"	"X986"	205232.298756179	"C7"	"control"	"F"
"K00113"	"X987"	212838.549060189	"C7"	"control"	"F"
"K00113"	"X988"	71489.8167766125	"C7"	"control"	"F"
"K00113"	"X989"	110649.847502464	"C7"	"control"	"M"
"K00113"	"X990"	101793.933041686	"C7"	"control"	"F"
"K00113"	"X991"	104877.985639457	"C7"	"control"	"M"
"K00113"	"X992"	92639.391078145	"C7"	"control"	"M"
"K00113"	"X993"	107864.929591666	"C7"	"control"	"M"
"K00124"	"X932"	191376.160105721	"C6"	"stress"	"F"
"K00124"	"X933"	125886.642999775	"C6"	"stress"	"M"
"K00124"	"X934"	163497.243156644	"C6"	"stress"	"F"
"K00124"	"X935"	108452.797034619	"C6"	"stress"	"M"
"K00124"	"X937"	133626.562321707	"C6"	"stress"	"M"
"K00124"	"X938"	106594.160125964	"C6"	"stress"	"F"
"K00124"	"X939"	138946.811460633	"C6"	"stress"	"M"
"K00124"	"X940"	106861.548369659	"C5"	"control"	"M"
"K00124"	"X941"	74169.1516334916	"C5"	"control"	"F"
"K00124"	"X942"	103124.387961654	"C5"	"control"	"F"
"K00124"	"X943"	130135.520655834	"C5"	"control"	"F"
"K00124"	"X944"	118644.311647708	"C5"	"control"	"M"
"K00124"	"X945"	64072.2303154547	"C5"	"control"	"M"
"K00124"	"X946"	0	"C5"	"control"	"F"
"K00124"	"X947"	96891.6372164936	"C5"	"control"	"M"
"K00124"	"X948"	27733.0805848447	"C4"	"stress"	"M"
"K00124"	"X949"	134259.808924141	"C4"	"stress"	"F"
"K00124"	"X950"	82363.5067712943	"C4"	"stress"	"M"
"K00124"	"X951"	167911.779294303	"C4"	"stress"	"F"
"K00124"	"X952"	94752.4489153475	"C4"	"stress"	"M"
"K00124"	"X953"	127957.743451815	"C4"	"stress"	"M"
"K00124"	"X954"	107589.060381423	"C4"	"stress"	"F"
"K00124"	"X955"	127493.64768588	"C3"	"control"	"M"
"K00124"	"X956"	83638.0317197908	"C3"	"control"	"F"
"K00124"	"X957"	102033.900723183	"C3"	"control"	"F"
"K00124"	"X958"	54289.2875415393	"C3"	"control"	"F"
"K00124"	"X959"	124065.267872595	"C3"	"control"	"M"
"K00124"	"X960"	65897.6037651148	"C3"	"control"	"M"
"K00124"	"X961"	89703.7613539267	"C3"	"control"	"M"
"K00124"	"X962"	86804.4472999773	"C3"	"control"	"F"
"K00124"	"X963"	104514.090763581	"C10"	"stress"	"M"
"K00124"	"X964"	155368.936289918	"C10"	"stress"	"M"
"K00124"	"X965"	20864.2486267989	"C10"	"stress"	"F"
"K00124"	"X966"	15973.5041113202	"C10"	"stress"	"F"
"K00124"	"X967"	21533.9627066158	"C10"	"stress"	"F"
"K00124"	"X968"	114913.175731799	"C10"	"stress"	"F"
"K00124"	"X969"	13701.8092093175	"C10"	"stress"	"M"
"K00124"	"X970"	80992.6932877285	"C9"	"control"	"F"
"K00124"	"X971"	26437.3940925528	"C9"	"control"	"M"
"K00124"	"X972"	0	"C9"	"control"	"F"
"K00124"	"X973"	0	"C9"	"control"	"F"
"K00124"	"X974"	23474.3235927724	"C9"	"control"	"F"
"K00124"	"X975"	27817.7962497845	"C9"	"control"	"M"
"K00124"	"X976"	0	"C9"	"control"	"M"
"K00124"	"X978"	98294.5701544257	"C8"	"stress"	"M"
"K00124"	"X979"	99403.2605433006	"C8"	"stress"	"M"
"K00124"	"X980"	113335.975452602	"C8"	"stress"	"F"
"K00124"	"X981"	36978.4767864652	"C8"	"stress"	"M"
"K00124"	"X982"	102744.433938115	"C8"	"stress"	"F"
"K00124"	"X983"	93974.3542914332	"C8"	"stress"	"M"
"K00124"	"X984"	94478.5050760584	"C8"	"stress"	"F"
"K00124"	"X985"	84469.5754961952	"C8"	"stress"	"F"
"K00124"	"X986"	85187.7780830694	"C7"	"control"	"F"
"K00124"	"X987"	79764.1574826012	"C7"	"control"	"F"
"K00124"	"X988"	85616.827986963	"C7"	"control"	"F"
"K00124"	"X989"	116175.269956622	"C7"	"control"	"M"
"K00124"	"X990"	69640.8641407892	"C7"	"control"	"F"
"K00124"	"X991"	71981.4642557616	"C7"	"control"	"M"
"K00124"	"X992"	78119.4992235686	"C7"	"control"	"M"
"K00124"	"X993"	62436.1829004767	"C7"	"control"	"M"
"K00125"	"X932"	15329.420519984	"C6"	"stress"	"F"
"K00125"	"X933"	204406.913926623	"C6"	"stress"	"M"
"K00125"	"X934"	278560.26219346	"C6"	"stress"	"F"
"K00125"	"X935"	704149.860034219	"C6"	"stress"	"M"
"K00125"	"X937"	22721.6024131752	"C6"	"stress"	"M"
"K00125"	"X938"	17252.0370985312	"C6"	"stress"	"F"
"K00125"	"X939"	716866.899819471	"C6"	"stress"	"M"
"K00125"	"X940"	63003.1496526457	"C5"	"control"	"M"
"K00125"	"X941"	225901.859773836	"C5"	"control"	"F"
"K00125"	"X942"	600344.386703842	"C5"	"control"	"F"
"K00125"	"X943"	202233.679885646	"C5"	"control"	"F"
"K00125"	"X944"	222707.33992824	"C5"	"control"	"M"
"K00125"	"X945"	831375.300491987	"C5"	"control"	"M"
"K00125"	"X946"	160465.60344635	"C5"	"control"	"F"
"K00125"	"X947"	382331.448882837	"C5"	"control"	"M"
"K00125"	"X948"	622724.043640483	"C4"	"stress"	"M"
"K00125"	"X949"	18520.8136003301	"C4"	"stress"	"F"
"K00125"	"X950"	379664.317228312	"C4"	"stress"	"M"
"K00125"	"X951"	428757.002891735	"C4"	"stress"	"F"
"K00125"	"X952"	35377.7781754597	"C4"	"stress"	"M"
"K00125"	"X953"	36191.9235144663	"C4"	"stress"	"M"
"K00125"	"X954"	479514.685966325	"C4"	"stress"	"F"
"K00125"	"X955"	496029.671370812	"C3"	"control"	"M"
"K00125"	"X956"	53304.1972655934	"C3"	"control"	"F"
"K00125"	"X957"	0	"C3"	"control"	"F"
"K00125"	"X958"	239024.830066785	"C3"	"control"	"F"
"K00125"	"X959"	122527.300412479	"C3"	"control"	"M"
"K00125"	"X960"	81815.6572053521	"C3"	"control"	"M"
"K00125"	"X961"	337326.879273523	"C3"	"control"	"M"
"K00125"	"X962"	236200.186751437	"C3"	"control"	"F"
"K00125"	"X963"	839455.264068472	"C10"	"stress"	"M"
"K00125"	"X964"	698610.442758205	"C10"	"stress"	"M"
"K00125"	"X965"	70387.0658894455	"C10"	"stress"	"F"
"K00125"	"X966"	26188.3692102333	"C10"	"stress"	"F"
"K00125"	"X967"	88835.9575682593	"C10"	"stress"	"F"
"K00125"	"X968"	184486.575467899	"C10"	"stress"	"F"
"K00125"	"X969"	934552.139630384	"C10"	"stress"	"M"
"K00125"	"X970"	375391.205202879	"C9"	"control"	"F"
"K00125"	"X971"	60005.1288726219	"C9"	"control"	"M"
"K00125"	"X972"	662016.65442373	"C9"	"control"	"F"
"K00125"	"X973"	67493.8778117542	"C9"	"control"	"F"
"K00125"	"X974"	20636.6888532933	"C9"	"control"	"F"
"K00125"	"X975"	4367.97138068998	"C9"	"control"	"M"
"K00125"	"X976"	112617.28904364	"C9"	"control"	"M"
"K00125"	"X978"	807984.243716618	"C8"	"stress"	"M"
"K00125"	"X979"	355753.894847743	"C8"	"stress"	"M"
"K00125"	"X980"	408688.036564666	"C8"	"stress"	"F"
"K00125"	"X981"	295276.816770117	"C8"	"stress"	"M"
"K00125"	"X982"	180631.30817166	"C8"	"stress"	"F"
"K00125"	"X983"	28233.9596509603	"C8"	"stress"	"M"
"K00125"	"X984"	75184.7410403983	"C8"	"stress"	"F"
"K00125"	"X985"	21680.4645215614	"C8"	"stress"	"F"
"K00125"	"X986"	21833.5766663295	"C7"	"control"	"F"
"K00125"	"X987"	0	"C7"	"control"	"F"
"K00125"	"X988"	665612.81908166	"C7"	"control"	"F"
"K00125"	"X989"	189407.928057076	"C7"	"control"	"M"
"K00125"	"X990"	85339.5056058717	"C7"	"control"	"F"
"K00125"	"X991"	569899.517296439	"C7"	"control"	"M"
"K00125"	"X992"	457033.35792781	"C7"	"control"	"M"
"K00125"	"X993"	171029.853551728	"C7"	"control"	"M"
"K00131"	"X932"	181985.624317233	"C6"	"stress"	"F"
"K00131"	"X933"	186567.774254857	"C6"	"stress"	"M"
"K00131"	"X934"	211009.551026559	"C6"	"stress"	"F"
"K00131"	"X935"	454713.283900761	"C6"	"stress"	"M"
"K00131"	"X937"	260190.058483925	"C6"	"stress"	"M"
"K00131"	"X938"	53016.7444200914	"C6"	"stress"	"F"
"K00131"	"X939"	373560.532455323	"C6"	"stress"	"M"
"K00131"	"X940"	309015.148721407	"C5"	"control"	"M"
"K00131"	"X941"	346451.516128637	"C5"	"control"	"F"
"K00131"	"X942"	324461.067462769	"C5"	"control"	"F"
"K00131"	"X943"	331644.752862225	"C5"	"control"	"F"
"K00131"	"X944"	396037.573880298	"C5"	"control"	"M"
"K00131"	"X945"	418377.052668178	"C5"	"control"	"M"
"K00131"	"X946"	237154.983144505	"C5"	"control"	"F"
"K00131"	"X947"	341233.486253159	"C5"	"control"	"M"
"K00131"	"X948"	147816.774219527	"C4"	"stress"	"M"
"K00131"	"X949"	308068.37912901	"C4"	"stress"	"F"
"K00131"	"X950"	310355.609905647	"C4"	"stress"	"M"
"K00131"	"X951"	69198.7705806663	"C4"	"stress"	"F"
"K00131"	"X952"	381587.048380628	"C4"	"stress"	"M"
"K00131"	"X953"	585276.230716475	"C4"	"stress"	"M"
"K00131"	"X954"	567951.394765947	"C4"	"stress"	"F"
"K00131"	"X955"	747770.29781509	"C3"	"control"	"M"
"K00131"	"X956"	70913.0638221314	"C3"	"control"	"F"
"K00131"	"X957"	92282.6943881588	"C3"	"control"	"F"
"K00131"	"X958"	225997.878944653	"C3"	"control"	"F"
"K00131"	"X959"	442447.277454327	"C3"	"control"	"M"
"K00131"	"X960"	125305.23853801	"C3"	"control"	"M"
"K00131"	"X961"	347481.382398618	"C3"	"control"	"M"
"K00131"	"X962"	64368.0949716158	"C3"	"control"	"F"
"K00131"	"X963"	283404.107883667	"C10"	"stress"	"M"
"K00131"	"X964"	129735.026395633	"C10"	"stress"	"M"
"K00131"	"X965"	43430.4642474183	"C10"	"stress"	"F"
"K00131"	"X966"	0	"C10"	"stress"	"F"
"K00131"	"X967"	0	"C10"	"stress"	"F"
"K00131"	"X968"	31568.0073200021	"C10"	"stress"	"F"
"K00131"	"X969"	0	"C10"	"stress"	"M"
"K00131"	"X970"	477504.243021149	"C9"	"control"	"F"
"K00131"	"X971"	106939.421350322	"C9"	"control"	"M"
"K00131"	"X972"	0	"C9"	"control"	"F"
"K00131"	"X973"	0	"C9"	"control"	"F"
"K00131"	"X974"	0	"C9"	"control"	"F"
"K00131"	"X975"	34772.8412447842	"C9"	"control"	"M"
"K00131"	"X976"	0	"C9"	"control"	"M"
"K00131"	"X978"	109565.212500492	"C8"	"stress"	"M"
"K00131"	"X979"	184129.859414745	"C8"	"stress"	"M"
"K00131"	"X980"	395028.33194344	"C8"	"stress"	"F"
"K00131"	"X981"	568931.378161654	"C8"	"stress"	"M"
"K00131"	"X982"	138963.528972718	"C8"	"stress"	"F"
"K00131"	"X983"	282796.422307423	"C8"	"stress"	"M"
"K00131"	"X984"	161844.499601199	"C8"	"stress"	"F"
"K00131"	"X985"	154793.203718194	"C8"	"stress"	"F"
"K00131"	"X986"	536781.385151444	"C7"	"control"	"F"
"K00131"	"X987"	301598.26432427	"C7"	"control"	"F"
"K00131"	"X988"	119468.601204765	"C7"	"control"	"F"
"K00131"	"X989"	26860.9106557648	"C7"	"control"	"M"
"K00131"	"X990"	179227.348915788	"C7"	"control"	"F"
"K00131"	"X991"	344807.887669128	"C7"	"control"	"M"
"K00131"	"X992"	401612.370755709	"C7"	"control"	"M"
"K00131"	"X993"	305387.120597139	"C7"	"control"	"M"
"K00132"	"X932"	0	"C6"	"stress"	"F"
"K00132"	"X933"	0	"C6"	"stress"	"M"
"K00132"	"X934"	0	"C6"	"stress"	"F"
"K00132"	"X935"	25291.4115832289	"C6"	"stress"	"M"
"K00132"	"X937"	0	"C6"	"stress"	"M"
"K00132"	"X938"	0	"C6"	"stress"	"F"
"K00132"	"X939"	0	"C6"	"stress"	"M"
"K00132"	"X940"	0	"C5"	"control"	"M"
"K00132"	"X941"	0	"C5"	"control"	"F"
"K00132"	"X942"	0	"C5"	"control"	"F"
"K00132"	"X943"	0	"C5"	"control"	"F"
"K00132"	"X944"	0	"C5"	"control"	"M"
"K00132"	"X945"	0	"C5"	"control"	"M"
"K00132"	"X946"	0	"C5"	"control"	"F"
"K00132"	"X947"	27171.6135857449	"C5"	"control"	"M"
"K00132"	"X948"	0	"C4"	"stress"	"M"
"K00132"	"X949"	0	"C4"	"stress"	"F"
"K00132"	"X950"	0	"C4"	"stress"	"M"
"K00132"	"X951"	0	"C4"	"stress"	"F"
"K00132"	"X952"	35382.1473058332	"C4"	"stress"	"M"
"K00132"	"X953"	0	"C4"	"stress"	"M"
"K00132"	"X954"	0	"C4"	"stress"	"F"
"K00132"	"X955"	0	"C3"	"control"	"M"
"K00132"	"X956"	26354.216708374	"C3"	"control"	"F"
"K00132"	"X957"	0	"C3"	"control"	"F"
"K00132"	"X958"	0	"C3"	"control"	"F"
"K00132"	"X959"	0	"C3"	"control"	"M"
"K00132"	"X960"	0	"C3"	"control"	"M"
"K00132"	"X961"	31350.174150696	"C3"	"control"	"M"
"K00132"	"X962"	31760.1753915976	"C3"	"control"	"F"
"K00132"	"X963"	31454.1923657766	"C10"	"stress"	"M"
"K00132"	"X964"	0	"C10"	"stress"	"M"
"K00132"	"X965"	0	"C10"	"stress"	"F"
"K00132"	"X966"	0	"C10"	"stress"	"F"
"K00132"	"X967"	0	"C10"	"stress"	"F"
"K00132"	"X968"	0	"C10"	"stress"	"F"
"K00132"	"X969"	0	"C10"	"stress"	"M"
"K00132"	"X970"	0	"C9"	"control"	"F"
"K00132"	"X971"	0	"C9"	"control"	"M"
"K00132"	"X972"	0	"C9"	"control"	"F"
"K00132"	"X973"	0	"C9"	"control"	"F"
"K00132"	"X974"	0	"C9"	"control"	"F"
"K00132"	"X975"	0	"C9"	"control"	"M"
"K00132"	"X976"	0	"C9"	"control"	"M"
"K00132"	"X978"	25605.8702884713	"C8"	"stress"	"M"
"K00132"	"X979"	0	"C8"	"stress"	"M"
"K00132"	"X980"	23135.3807984903	"C8"	"stress"	"F"
"K00132"	"X981"	0	"C8"	"stress"	"M"
"K00132"	"X982"	0	"C8"	"stress"	"F"
"K00132"	"X983"	0	"C8"	"stress"	"M"
"K00132"	"X984"	0	"C8"	"stress"	"F"
"K00132"	"X985"	22031.6942630742	"C8"	"stress"	"F"
"K00132"	"X986"	31912.815141405	"C7"	"control"	"F"
"K00132"	"X987"	0	"C7"	"control"	"F"
"K00132"	"X988"	28459.5481754224	"C7"	"control"	"F"
"K00132"	"X989"	0	"C7"	"control"	"M"
"K00132"	"X990"	21068.3279358459	"C7"	"control"	"F"
"K00132"	"X991"	0	"C7"	"control"	"M"
"K00132"	"X992"	19325.7196803601	"C7"	"control"	"M"
"K00132"	"X993"	25704.1979756373	"C7"	"control"	"M"
"K00133"	"X932"	983968.850413037	"C6"	"stress"	"F"
"K00133"	"X933"	625623.509745513	"C6"	"stress"	"M"
"K00133"	"X934"	653818.568599209	"C6"	"stress"	"F"
"K00133"	"X935"	691467.577187823	"C6"	"stress"	"M"
"K00133"	"X937"	1238684.09175423	"C6"	"stress"	"M"
