code_protein	Protein	Association	Loading_Value	Description	comp1	comp2	comp3
P225	932_SemiBin_153_contig_6137050_12	stress	0.0376430967472521	rank: D;Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain [PF02800.25];Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain [PF00044.29] (db=pfam)	0.0376430967472521	-0.0201718345218613	0.0603186156344599
P21403	MEGAHIT-MetaBAT2-S947.49_contig_3623785_3	stress	0.0376192182970183	rank: E	0.0376192182970183	0.0204676710113088	-0.03123959075112
P39153	group3_bins.134_contig_161147_6	stress	0.0375648464516163	rank: D;Bacterial Ig-like domain [PF22359.1];Bacterial Ig-like domain (group 2) [PF02368.23] (db=pfam)	0.0375648464516163	0.0120755407845805	-0.00588353070508406
P15871	992_SemiBin_233_contig_1712904_40	stress	0.0375607611062698	rank: D;Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.12];Tetratricopeptide repeat [PF13432.11] (db=pfam)	0.0375607611062698	-0.0370547582595392	-0.0664624619270494
P9141	966_SemiBin_91_contig_5159191_1	stress	0.0375487633695049	rank: D;CarboxypepD_reg-like domain [PF13715.11] (db=pfam)	0.0375487633695049	0.0193398431320136	-0.0338325823118385
P15678	992_SemiBin_233_contig_1712877_52	stress	0.0374776664152164	rank: C;V/A-type H+/Na+-transporting ATPase subunit E (db=kegg)	0.0374776664152164	-0.0326645305905083	-0.0707585148956908
P38595	MEGAHIT-MetaBAT2-S993.96_contig_3638036_15	stress	0.0374684198881584	rank: C;flagellar hook protein FlgE (db=kegg)	0.0374684198881584	-0.0245050088985755	-0.017276407450959
P33133	MEGAHIT-MetaBAT2-S973.125_contig_3453389_38	control	-0.0374601022609925	rank: C;large subunit ribosomal protein L21 (db=kegg)	-0.0374601022609925	-0.0591499812697047	-0.0198112400828297
P6715	956_SemiBin_215_contig_4668624_2	stress	0.0374583160689561	rank: D;Transketolase, C-terminal domain [PF02780.25];Transketolase, pyrimidine binding domain [PF02779.29] (db=pfam)	0.0374583160689561	-0.00689823864514853	0.00279469366525318
P30885	MEGAHIT-MetaBAT2-S967.229_contig_6869681_3	stress	0.0374474167421775	rank: C;pantoate--beta-alanine ligase [EC:6.3.2.1] (db=kegg)	0.0374474167421775	-0.0109879959190456	0.0288373447824572
P21759	MEGAHIT-MetaBAT2-S948.142_contig_869936_55	stress	0.0374326288380893	rank: C;small subunit ribosomal protein S5 (db=kegg)	0.0374326288380893	0.0162543270783935	-0.0334950690706847
P19355	MEGAHIT-MetaBAT2-S942.43_contig_3756969_1	stress	0.037394169326042	rank: D;Glycosyl hydrolase family 9 [PF00759.24];Cellulase N-terminal ig-like domain [PF02927.19];Dockerin type I domain [PF00404.23] (db=pfam)	0.037394169326042	-0.0159084510261147	0.0108921410230334
P31189	MEGAHIT-MetaBAT2-S968.13_contig_6351498_2	control	-0.0373922521297401	rank: D;Domain of unknown function (DUF4349) [PF14257.11] (db=pfam)	-0.0373922521297401	-0.012124973581448	0.00996419252771748
P24682	MEGAHIT-MetaBAT2-S953.154_contig_900047_5	stress	0.0373672162127992	rank: C;putrescine aminotransferase [EC:2.6.1.82] (db=kegg)	0.0373672162127992	0.00416600647684657	-0.0146808773399012
P21981	MEGAHIT-MetaBAT2-S949.157_contig_2408537_9	stress	0.0373597790833125	rank: E	0.0373597790833125	0.034670650660169	0.00570586677894277
P39577	group3_bins.202_contig_5016217_5	stress	0.0373444153279082	rank: C;F-type H+-transporting ATPase subunit b (db=kegg)	0.0373444153279082	-0.000671983882153318	0.0124785230618326
P30133	MEGAHIT-MetaBAT2-S967.21_contig_2745009_1	stress	0.037276807768575	rank: C;large subunit ribosomal protein L1 (db=kegg)	0.037276807768575	0.00898269774611162	-0.00693136534075482
P4323	947_SemiBin_8_contig_4470428_8	stress	0.0372673874999972	rank: C;HSP20 family protein (db=kegg)	0.0372673874999972	-0.0110778406110422	0.00814341552086028
P1091	933_SemiBin_193_contig_859878_26	stress	0.037263835086996	rank: C;small subunit ribosomal protein S3 (db=kegg)	0.037263835086996	-0.0137723936956552	-0.00399628298015684
P30379	MEGAHIT-MetaBAT2-S967.229_contig_6869547_2	stress	0.0370436058008143	rank: C;type I restriction enzyme, R subunit [EC:3.1.21.3] (db=kegg)	0.0370436058008143	0.00125469450517469	0.0443138254750211
P10606	972_SemiBin_103_contig_3787488_4	control	-0.0370306226494938	rank: C;F-type H+-transporting ATPase subunit c (db=kegg)	-0.0370306226494938	0.0146916242497414	-0.0272649021112919
P34030	MEGAHIT-MetaBAT2-S975.132_contig_1872238_76	stress	0.0369531021559636	rank: D;Glycoside hydrolase 120, insertion domain [PF21258.2] (db=pfam)	0.0369531021559636	0.0242243739180604	-0.0260021556276267
P30657	MEGAHIT-MetaBAT2-S967.229_contig_6869624_14	stress	0.0369037870922616	rank: C;dihydroorotase [EC:3.5.2.3] (db=kegg)	0.0369037870922616	-0.0446109316203335	0.0127464924953
P35404	MEGAHIT-MetaBAT2-S979.94_contig_4634382_39	stress	0.0368915249167819	rank: C;repressor LexA [EC:3.4.21.88] (db=kegg)	0.0368915249167819	0.0407265135445097	0.030406653691385
P33878	MEGAHIT-MetaBAT2-S975.132_contig_1872197_11	stress	0.0368794071293911	rank: C;glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] (db=kegg)	0.0368794071293911	0.0345248758028033	-0.00888374422724693
P15856	992_SemiBin_233_contig_1712902_6	stress	0.0368280656822501	rank: C;argininosuccinate synthase [EC:6.3.4.5] (db=kegg)	0.0368280656822501	-0.00793718032645019	-0.0445253533925744
P30921	MEGAHIT-MetaBAT2-S967.229_contig_6869687_4	stress	0.0368049389831187	rank: D;Sodium:dicarboxylate symporter family [PF00375.23] (db=pfam)	0.0368049389831187	-0.0223851241629613	0.014986491294288
P20513	MEGAHIT-MetaBAT2-S945.92_contig_5403130_6	control	-0.0367835344168862	rank: E	-0.0367835344168862	-0.0128690781004789	0.0177949919060192
P40270	group4_bins.25_contig_1062523_15	stress	0.0367568200419785	rank: C;rubrerythrin (db=kegg)	0.0367568200419785	-0.0219307823310327	0.0263325337273795
P31245	MEGAHIT-MetaBAT2-S968.13_contig_6351560_3	control	-0.0367468715966514	rank: C;acetyl-CoA synthase [EC:2.3.1.169] (db=kegg)	-0.0367468715966514	-0.00314041351345923	0.0148912283026799
P40069	group4_bins.141_contig_3115462_7	stress	0.0367369444188424	rank: C;DNA-binding protein HU-beta (db=kegg)	0.0367369444188424	-0.0141132020817053	0.0405829495707251
P21794	MEGAHIT-MetaBAT2-S948.142_contig_869956_21	stress	0.0367226155672507	rank: C;uncharacterized protein (db=kegg)	0.0367226155672507	0.0160632961840008	-0.0165346955492862
P1424	935_SemiBin_192_contig_3011971_179	stress	0.0367206618155579	rank: D;HMGL-like [PF00682.24];Conserved carboxylase domain [PF02436.23];Biotin-requiring enzyme [PF00364.27] (db=pfam)	0.0367206618155579	-0.00117026111037724	-0.0548231171487357
P15683	992_SemiBin_233_contig_1712877_71	stress	0.03669056961837	rank: C;chemotaxis protein MotA (db=kegg)	0.03669056961837	-0.0260663454763163	-0.0655926987871196
P1197	935_SemiBin_113_contig_5971576_36	control	-0.0366663670468444	rank: D;Rubrerythrin [PF02915.22];Rubrerythrin, rubredoxin-like domain [PF21349.2] (db=pfam)	-0.0366663670468444	-0.00206105084150777	-0.0118701072349175
P15754	992_SemiBin_233_contig_1712880_45	stress	0.0366564445095564	rank: C;modulator of FtsH protease HflC (db=kegg)	0.0366564445095564	-0.0127362811180331	-0.0849579713668407
P27072	MEGAHIT-MetaBAT2-S960.192_contig_80419_13	control	-0.0366485445612426	rank: D;Outer membrane protein Omp28 [PF11551.13] (db=pfam)	-0.0366485445612426	-0.0219838929731661	0.0496545068949982
P38234	MEGAHIT-MetaBAT2-S992.171_contig_6791585_12	control	-0.0366386421533401	rank: C;zinc protease [EC:3.4.24.-] (db=kegg)	-0.0366386421533401	-0.0120526169304594	-0.0295722793372188
P33288	MEGAHIT-MetaBAT2-S973.204_contig_4943465_36	control	-0.0366190558437395	rank: C;basic membrane protein A and related proteins (db=kegg)	-0.0366190558437395	-0.00534860821404498	-0.034411023753666
P1359	935_SemiBin_192_contig_3011944_37	stress	0.0366183675192028	rank: C;cellobiose transport system substrate-binding protein (db=kegg)	0.0366183675192028	0.0197254736704176	-0.0574817138131164
P15650	992_SemiBin_233_contig_1712877_11	stress	0.0365922196518387	rank: C;heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (db=kegg)	0.0365922196518387	0.00610654721139437	-0.0546303578432686
P20591	MEGAHIT-MetaBAT2-S945.92_contig_5403170_12	control	-0.0365726375119155	rank: C;periplasmic protein TonB (db=kegg)	-0.0365726375119155	-0.0153771744439792	0.0109444710084174
P15319	991_SemiBin_49_contig_4970579_4	stress	0.0365549037793688	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)	0.0365549037793688	0.0081241623396399	-0.0388326361106373
P1584	935_SemiBin_236_contig_538420_25	stress	0.0365515401581852	rank: E	0.0365515401581852	0.0240895147955178	-0.0196639215712391
P20373	MEGAHIT-MetaBAT2-S945.168_contig_3690016_18	control	-0.0365294451608	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)	-0.0365294451608	0.00127453939467377	-0.0502489743919232
P17751	MEGAHIT-MetaBAT2-S935.60_contig_5798573_40	stress	0.0365163938094861	rank: C;H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2] (db=kegg)	0.0365163938094861	0.0146549476562795	0.0083482039257529
P10476	970_SemiBin_53_contig_3961020_5	control	-0.0365013668877185	rank: C;basic membrane protein A and related proteins (db=kegg)	-0.0365013668877185	-0.0348590428334766	-0.0331374021224582
P39610	group3_bins.202_contig_5016320_1	stress	0.0364633086240163	rank: D;Iron-containing alcohol dehydrogenase [PF00465.24];Iron-containing alcohol dehydrogenase [PF13685.11] (db=pfam)	0.0364633086240163	-0.0209814874758072	-0.00374005755013902
P22710	MEGAHIT-MetaBAT2-S950.5_contig_1514529_7	stress	0.0364575811368113	rank: C;dipeptidase D [EC:3.4.13.-] (db=kegg)	0.0364575811368113	-0.00361407055257566	0.0226786361768022
P32130	MEGAHIT-MetaBAT2-S970.51_contig_6451639_11	stress	0.036455392637728	rank: C;carbon starvation protein (db=kegg)	0.036455392637728	0.0214129889387851	-0.00258486126377849
P9679	968_SemiBin_131_contig_4413978_2	control	-0.0364341474850238	rank: C;urocanate reductase [EC:1.3.99.33] (db=kegg)	-0.0364341474850238	-0.0329205735058744	-0.00978624767525379
P41897	group8_bins.18_contig_291477_8	stress	0.0363577163111298	rank: C;branched-chain amino acid transport system substrate-binding protein (db=kegg)	0.0363577163111298	-0.00613564137136297	0.0136471780504093
P1805	935_SemiBin_68_contig_5672754_3	stress	0.0363452885311366	rank: C;small subunit ribosomal protein S15 (db=kegg)	0.0363452885311366	-0.0110317282043213	-0.00443647469781715
P15771	992_SemiBin_233_contig_1712883_37	stress	0.0363057671711925	rank: C;preprotein translocase subunit YajC (db=kegg)	0.0363057671711925	-0.0297012002957794	-0.0834852714668913
P2909	944_SemiBin_44_contig_4820502_20	stress	0.0362995550150487	rank: D;Concanavalin A-like lectin/glucanases superfamily [PF13385.12];Pentaxin family [PF00354.23];Viral BACON domain [PF19190.5] (db=pfam)	0.0362995550150487	0.0272838555210472	-0.00544711481832054
P18608	MEGAHIT-MetaBAT2-S938.190_contig_1791369_4	stress	0.0362584579650776	rank: C;ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90] (db=kegg)	0.0362584579650776	-0.0134791967233397	0.0122314613488295
P9084	966_SemiBin_91_contig_5159128_18	control	-0.0362145168347938	rank: E	-0.0362145168347938	-0.00350385499941433	-0.0384158500532188
P20610	MEGAHIT-MetaBAT2-S945.92_contig_5403180_8	control	-0.0361510963166645	rank: D;Family of unknown function (DUF5689) [PF18942.5] (db=pfam)	-0.0361510963166645	0.0194610067998324	0.030980881568028
P27080	MEGAHIT-MetaBAT2-S960.192_contig_80420_1	control	-0.0361078346224466	rank: E	-0.0361078346224466	-0.0194122809448437	0.032588552234865
P8842	965_SemiBin_146_contig_1265175_5	stress	0.0361076165677334	rank: C;dipeptidase D [EC:3.4.13.-] (db=kegg)	0.0361076165677334	-0.0247223645032922	0.0179555824430421
P17325	MEGAHIT-MetaBAT2-S934.132_contig_5200187_6	stress	0.0361005780362619	rank: C;2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42] (db=kegg)	0.0361005780362619	-0.0239253393839834	0.0250715990416773
P8883	965_SemiBin_146_contig_1265203_2	stress	0.0360992922448086	rank: C;transcription termination/antitermination protein NusA (db=kegg)	0.0360992922448086	0.00771525270569917	0.0312961588016769
P20651	MEGAHIT-MetaBAT2-S945.92_contig_5403209_7	control	-0.0360970774296834	rank: D;Domain of unknown function (DUF5123) [PF17161.9];Domain of unknown function (DUF4957) [PF16318.10] (db=pfam)	-0.0360970774296834	0.0274893690884004	0.0330458053499928
P20661	MEGAHIT-MetaBAT2-S945.92_contig_5403219_26	control	-0.0360900255156797	rank: D;Bacterial Ig-like domain (group 2) [PF02368.23] (db=pfam)	-0.0360900255156797	0.00208270391066558	0.0280112625229766
P23023	MEGAHIT-MetaBAT2-S950.5_contig_1514659_9	stress	0.036073441106915	rank: D;Protein of unknown function (DUF1015) [PF06245.16] (db=pfam)	0.036073441106915	-0.0278957926103237	0.00494807040957996
P23726	MEGAHIT-MetaBAT2-S951.163_contig_4275137_3	stress	0.0360373219398517	rank: D;OmpA family [PF00691.25] (db=pfam)	0.0360373219398517	-0.0388318716799441	-0.0236176875052334
P33324	MEGAHIT-MetaBAT2-S973.219_contig_4980348_22	stress	0.0360234066110948	rank: C;3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100] (db=kegg)	0.0360234066110948	0.0211981342893199	0.00412913004097394
P7471	960_SemiBin_66_contig_2055393_4	stress	0.0360087436459908	rank: C;ketol-acid reductoisomerase [EC:1.1.1.86] (db=kegg)	0.0360087436459908	0.00262412045875554	0.026532743868676
P24389	MEGAHIT-MetaBAT2-S951.93_contig_3950519_28	stress	0.0359772285501367	rank: C;molecular chaperone DnaK (db=kegg)	0.0359772285501367	-0.0122269013463212	-0.0130332647586293
P40025	group4_bins.141_contig_3115394_7	stress	0.0359555268554744	rank: C;branched-chain amino acid transport system substrate-binding protein (db=kegg)	0.0359555268554744	0.00591447005698961	0.0383985451966293
P15238	991_SemiBin_141_contig_1443169_10	stress	0.035945074982765	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	0.035945074982765	-0.0171181910964212	0.0237181965413926
P15298	991_SemiBin_49_contig_4970563_1	stress	0.0359386261410493	rank: E	0.0359386261410493	-0.00669432213007451	-0.0216270541027669
P15263	991_SemiBin_141_contig_1443188_20	stress	0.0359224655328364	rank: C;alanyl-tRNA synthetase [EC:6.1.1.7] (db=kegg)	0.0359224655328364	-0.0310882341924142	0.0318099889913909
P39613	group3_bins.202_contig_5016329_3	stress	0.0359134978883354	rank: E	0.0359134978883354	0.00879073397999824	0.024752129984814
P8207	963_SemiBin_255_contig_1302116_46	control	-0.0358693949885367	rank: C;molecular chaperone DnaK (db=kegg)	-0.0358693949885367	-0.0173127888682769	0.0121757171707217
P41443	group7_bins.282_contig_1678215_38	stress	0.0358619469954163	rank: C;small subunit ribosomal protein S3 (db=kegg)	0.0358619469954163	0.0199161513961258	0.0378453592853907
P21767	MEGAHIT-MetaBAT2-S948.142_contig_869941_13	stress	0.0358360429395026	rank: C;flagellin (db=kegg)	0.0358360429395026	-0.00319800707908987	-0.0152725696541847
P20556	MEGAHIT-MetaBAT2-S945.92_contig_5403155_15	control	-0.0357498042314535	rank: C;DNA-directed RNA polymerase subunit beta [EC:2.7.7.6] (db=kegg)	-0.0357498042314535	-0.0108258825097265	0.0431400773258234
P15466	992_SemiBin_233_contig_1712817_5	stress	0.0357283560318883	rank: C;methyl-accepting chemotaxis protein (db=kegg)	0.0357283560318883	-0.0214904716152639	-0.0676561327485519
P17045	MEGAHIT-MetaBAT2-S933.133_contig_1079992_21	control	-0.0357131303640509	rank: C;lysozyme (db=kegg)	-0.0357131303640509	-0.0265826008997343	-0.00843980701209113
P33489	MEGAHIT-MetaBAT2-S973.219_contig_4980472_1	control	-0.0356587990387381	rank: C;2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12] (db=kegg)	-0.0356587990387381	0.0399257386336051	0.0139050037811142
P8030	962_SemiBin_52_contig_3229496_1	control	-0.0354992189326894	rank: D;Glycosyl hydrolase 109, C-terminal domain [PF21252.2];Oxidoreductase family, NAD-binding Rossmann fold [PF01408.27];Homoserine dehydrogenase, NAD binding domain [PF03447.21] (db=pfam)	-0.0354992189326894	-0.00645873854120246	-0.0217918928996731
P31951	MEGAHIT-MetaBAT2-S970.199_contig_3441814_2	stress	0.0354654575771672	rank: C;maltose transport system substrate-binding protein (db=kegg)	0.0354654575771672	-0.00295479403891673	0.018040962041916
P41024	group6_bins.304_contig_2563992_24	stress	0.035415558420495	rank: C;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49] (db=kegg)	0.035415558420495	-0.0267566615947153	0.0426479836111006
P17999	MEGAHIT-MetaBAT2-S937.157_contig_4521509_14	control	-0.0353922040606018	rank: C;cell division protease FtsH [EC:3.4.24.-] (db=kegg)	-0.0353922040606018	-0.0147622621117941	0.00825001135565098
P19402	MEGAHIT-MetaBAT2-S942.43_contig_3757223_6	stress	0.0353498958625355	rank: D;Cellulose-binding protein CttA N-terminal domain [PF18244.6] (db=pfam)	0.0353498958625355	-0.0275413232347664	-0.00677449201297453
P7017	958_SemiBin_114_contig_1436035_3	stress	0.0353294084749376	rank: C;phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20] (db=kegg)	0.0353294084749376	0.0194571615414152	-0.00514813175541374
P8782	965_SemiBin_146_contig_1265144_10	stress	0.035283694854133	rank: C;nitrogen regulatory protein P-II 1 (db=kegg)	0.035283694854133	-0.0279392752181572	-0.000414137972137187
P27008	MEGAHIT-MetaBAT2-S960.192_contig_80411_47	control	-0.035265780941803	rank: D;Glycosyl hydrolase family 85 [PF03644.18];Concanavalin A-like lectin/glucanases superfamily [PF13385.12] (db=pfam)	-0.035265780941803	-0.0424399186787348	0.0343026387906067
P32118	MEGAHIT-MetaBAT2-S970.51_contig_6451575_1	stress	0.035186106288528	rank: C;small subunit ribosomal protein S3 (db=kegg)	0.035186106288528	0.0153171090885874	0.0142746313532586
P21496	MEGAHIT-MetaBAT2-S947.6_contig_2426412_77	stress	0.0351855176594914	rank: C;ketol-acid reductoisomerase [EC:1.1.1.86] (db=kegg)	0.0351855176594914	-0.0329768044053036	0.0457254460846403
P26075	MEGAHIT-MetaBAT2-S957.57_contig_338363_9	stress	0.0351761517528888	rank: C;phosphatidylserine decarboxylase [EC:4.1.1.65] (db=kegg)	0.0351761517528888	-0.00857829653845755	0.0178528860947754
P28098	MEGAHIT-MetaBAT2-S962.24_contig_2292134_5	control	-0.0351740931392027	rank: D;Elongation factor G, domain IV [PF03764.23];Elongation factor G C-terminus [PF00679.29];Elongation Factor G, domain III [PF14492.11];Elongation factor G domain 2 [PF22042.1] (db=pfam)	-0.0351740931392027	0.0124968939253398	-0.00531261436655837
P15627	992_SemiBin_233_contig_1712870_8	stress	0.0350687417314376	rank: C;formate C-acetyltransferase [EC:2.3.1.54] (db=kegg)	0.0350687417314376	0.018356296834826	0.00184406516252265
P35341	MEGAHIT-MetaBAT2-S979.94_contig_4634325_41	stress	0.035059971236265	rank: C;alanyl-tRNA synthetase [EC:6.1.1.7] (db=kegg)	0.035059971236265	0.0170918256402797	0.00565614115214343
P21265	MEGAHIT-MetaBAT2-S947.111_contig_76355_129	stress	0.0350571264131567	rank: D;Outer membrane protein beta-barrel domain [PF13568.11] (db=pfam)	0.0350571264131567	-0.00801020778567456	-0.0422610962269853
P22666	MEGAHIT-MetaBAT2-S950.5_contig_1514511_18	stress	0.0350230692599434	rank: C;phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1] (db=kegg)	0.0350230692599434	-0.01170666839758	0.03757960416457
P28232	MEGAHIT-MetaBAT2-S962.24_contig_2292175_7	control	-0.0350156222193791	rank: C;translation initiation factor IF-2 (db=kegg)	-0.0350156222193791	0.00823827525510512	0.0113680834836026
